file,exercise,source,gender,category,muscle,equipment
female-Kettlebells-kettlebell-rear-delt-row-front.mp4,Kettlebell Rear Delt Row,musclewiki,female,Push,Shoulders,Kettlebells
male-Kettlebells-kettlebell-rear-delt-row-side_8lh6HT6.mp4,Kettlebell Rear Delt Row (Double),musclewiki,male,Pull,Posterior Deltoid,Kettlebells
female-Kettlebells-kettlebell-rear-delt-row-front_8SnUNqO.mp4,Kettlebell Rear Delt Row (Double),musclewiki,female,Pull,Posterior Deltoid,Kettlebells
male-Kettlebells-kettlebell-reverse-curl-front.mp4,Kettlebell Reverse Curl,musclewiki,male,Pull,Biceps,Kettlebells
female-Kettlebells-kettlebell-reverse-curl-front.mp4,Kettlebell Reverse Curl,musclewiki,female,Pull,Biceps,Kettlebells
male-Kettlebells-kettlebell-reverse-lunge-side.mp4,Kettlebell Reverse Lunge,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-reverse-lunge-side.mp4,Kettlebell Reverse Lunge,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-romanian-deadlift-side.mp4,Kettlebell Romanian Deadlift,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-romanian-deadlift-front.mp4,Kettlebell Romanian Deadlift,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-row-side.mp4,Kettlebell Row,musclewiki,male,Pull,Lats,Kettlebells
female-Kettlebells-kettlebell-row-side.mp4,Kettlebell Row,musclewiki,female,Pull,Lats,Kettlebells
male-Kettlebells-kettlebell-row-single-front.mp4,Kettlebell Row (Single),musclewiki,male,Pull,Traps (mid-back),Kettlebells
female-Kettlebells-kettlebell-row-single-front.mp4,Kettlebell Row (Single),musclewiki,female,Pull,Traps (mid-back),Kettlebells
male-Kettlebells-kettlebell-russian-twist-front.mp4,Kettlebell Russian Twist,musclewiki,male,Core,Obliques,Kettlebells
female-Kettlebells-kettlebell-russian-twist-front.mp4,Kettlebell Russian Twist,musclewiki,female,Core,Obliques,Kettlebells
1rK7l5WE-ryqiVsBL.mp4,Kettlebell russian twists,centr,,Full body,,
male-Kettlebells-kettlebell-seated-calf-raise-front.mp4,Kettlebell Seated Calf Raise,musclewiki,male,Legs,Calves,Kettlebells
female-Kettlebells-kettlebell-seated-calf-raise-front.mp4,Kettlebell Seated Calf Raise,musclewiki,female,Legs,Calves,Kettlebells
male-Kettlebells-kettlebell-seated-calf-raise-double-front.mp4,Kettlebell Seated Calf Raise Double,musclewiki,male,Legs,Calves,Kettlebells
female-Kettlebells-kettlebell-seated-calf-raise-double-front.mp4,Kettlebell Seated Calf Raise Double,musclewiki,female,Legs,Calves,Kettlebells
male-Kettlebells-kettlebell-seated-overhead-press-front_gleS9AJ.mp4,Kettlebell Seated Overhead Press,musclewiki,male,Push,Shoulders,Kettlebells
female-Kettlebells-kettlebell-seated-overhead-press-front_dGHh4QH.mp4,Kettlebell Seated Overhead Press,musclewiki,female,Push,Shoulders,Kettlebells
male-kettlebell-shoulder-extension-front.mp4,Kettlebell Shoulder Extension,musclewiki,male,Pull,Lats,Kettlebells
female-kettlebell-shoulder-extension-front.mp4,Kettlebell Shoulder Extension,musclewiki,female,Pull,Lats,Kettlebells
male-Recovery-shoulder-flexion-with-bent-elbow-1-standing-isometric-kettlebell-side.mp4,Kettlebell Shoulder Flexion Bent Elbow Hold,musclewiki,male,Mobility,,Recovery
female-Recovery-shoulder-flexion-with-bent-elbow-1-standing-isometric-kettlebell-side.mp4,Kettlebell Shoulder Flexion Bent Elbow Hold,musclewiki,female,Mobility,,Recovery
male-Kettlebells-kettlebell-shrug-front.mp4,Kettlebell Shrug,musclewiki,male,Pull,Traps,Kettlebells
female-Kettlebells-kettlebell-shrug-side.mp4,Kettlebell Shrug,musclewiki,female,Pull,Traps,Kettlebells
male-Kettlebells-kettlebell-shrug-single-front.mp4,Kettlebell Shrug (Single),musclewiki,male,Pull,Traps,Kettlebells
female-Kettlebells-kettlebell-shrug-single-front.mp4,Kettlebell Shrug (Single),musclewiki,female,Pull,Traps,Kettlebells
male-Kettlebells-kettlebell-silverback-shrug-side.mp4,Kettlebell Silverback Shrug,musclewiki,male,Pull,Traps (mid-back),Kettlebells
female-Kettlebells-kettlebell-silverback-shrug-front.mp4,Kettlebell Silverback Shrug,musclewiki,female,Pull,Traps (mid-back),Kettlebells
male-Kettlebells-kettlebell-silverback-shrug-single-front.mp4,Kettlebell Silverback Shrug (Single),musclewiki,male,Pull,Traps,Kettlebells
female-Kettlebells-kettlebell-silverback-shrug-single-front.mp4,Kettlebell Silverback Shrug (Single),musclewiki,female,Pull,Traps,Kettlebells
male-Kettlebells-kettlebell-single-arm-calf-raise-front.mp4,Kettlebell Single Arm Calf Raise,musclewiki,male,Legs,Calves,Kettlebells
female-Kettlebells-kettlebell-single-arm-calf-raise-front.mp4,Kettlebell Single Arm Calf Raise,musclewiki,female,Legs,Calves,Kettlebells
male-Kettlebells-kettlebell-single-arm-chest-fly-side.mp4,Kettlebell Single Arm Chest Fly,musclewiki,male,Push,Chest,Kettlebells
female-Kettlebells-kettlebell-single-arm-chest-fly-side.mp4,Kettlebell Single Arm Chest Fly,musclewiki,female,Push,Chest,Kettlebells
male-Kettlebells-kettlebell-single-arm-chest-press-side.mp4,Kettlebell Single Arm Chest Press,musclewiki,male,Push,Chest,Kettlebells
female-Kettlebells-kettlebell-single-arm-chest-press-front.mp4,Kettlebell Single Arm Chest Press,musclewiki,female,Push,Chest,Kettlebells
male-Kettlebells-kettlebell-single-arm-clean-and-jerk-front.mp4,Kettlebell Single Arm Clean And Jerk,musclewiki,male,Pull,Lower back,Kettlebells
female-Kettlebells-kettlebell-single-arm-clean-and-jerk-side.mp4,Kettlebell Single Arm Clean And Jerk,musclewiki,female,Pull,Lower back,Kettlebells
male-Kettlebells-single-arm-clean-and-press-side.mp4,Kettlebell Single Arm Clean And Press,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-single-arm-clean-and-press-side.mp4,Kettlebell Single Arm Clean And Press,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-curl-front.mp4,Kettlebell Single Arm Curl,musclewiki,male,Pull,Biceps,Kettlebells
female-Kettlebells-kettlebell-single-arm-curl-side.mp4,Kettlebell Single Arm Curl,musclewiki,female,Pull,Biceps,Kettlebells
male-Kettlebells-single-arm-curtsy-lunge-front.mp4,Kettlebell Single Arm Curtsy Lunge,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-single-arm-curtsy-lunge-front.mp4,Kettlebell Single Arm Curtsy Lunge,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-farmers-march-front.mp4,Kettlebell Single Arm Farmers March,musclewiki,male,Pull,Forearms,Kettlebells
female-Kettlebells-kettlebell-single-arm-farmers-march-front.mp4,Kettlebell Single Arm Farmers March,musclewiki,female,Pull,Forearms,Kettlebells
male-Recovery-farmers-walk-side.mp4,Kettlebell Single Arm Farmers Walk,musclewiki,male,Pull,Forearms,Kettlebells
female-Recovery-farmers-walk-side.mp4,Kettlebell Single Arm Farmers Walk,musclewiki,female,Pull,Forearms,Kettlebells
male-Kettlebells-kettlebell-single-arm-floor-fly-front.mp4,Kettlebell Single Arm Floor Fly,musclewiki,male,Push,Chest,Kettlebells
female-Kettlebells-kettlebell-single-arm-floor-fly-side.mp4,Kettlebell Single Arm Floor Fly,musclewiki,female,Push,Chest,Kettlebells
male-Kettlebells-kettlebell-single-arm-floor-press-front.mp4,Kettlebell Single Arm Floor Press,musclewiki,male,Push,Triceps,Kettlebells
female-Kettlebells-kettlebell-single-arm-floor-press-front.mp4,Kettlebell Single Arm Floor Press,musclewiki,female,Push,Triceps,Kettlebells
male-Kettlebells-kettlebell-single-arm-forward-lunge-front.mp4,Kettlebell Single Arm Forward Lunge,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-single-arm-forward-lunge-front.mp4,Kettlebell Single Arm Forward Lunge,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-single-arm-front-rack-forward-lunge-side.mp4,Kettlebell Single Arm Front Rack Forward Lunge,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-single-arm-front-rack-forward-lunge-side.mp4,Kettlebell Single Arm Front Rack Forward Lunge,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-single-arm-front-rack-reverse-lunge-side.mp4,Kettlebell Single Arm Front Rack Reverse Lunge,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-single-arm-front-rack-reverse-lunge-front.mp4,Kettlebell Single Arm Front Rack Reverse Lunge,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-front-rack-step-up-front.mp4,Kettlebell Single Arm Front Rack Step Up,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-single-arm-front-rack-step-up-front.mp4,Kettlebell Single Arm Front Rack Step Up,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-front-rack-step-up-knee-drive-front.mp4,Kettlebell Single Arm Front Rack Step Up Knee Drive,musclewiki,male,Legs,Quads,Kettlebells
female-Kettlebells-kettlebell-single-arm-front-rack-step-up-knee-drive-front.mp4,Kettlebell Single Arm Front Rack Step Up Knee Drive,musclewiki,female,Legs,Quads,Kettlebells
male-Kettlebells-kettlebell-single-arm-hang-clean-and-jerk-front.mp4,Kettlebell Single Arm Hang Clean And Jerk,musclewiki,male,Pull,Lower back,Kettlebells
female-Kettlebells-kettlebell-single-arm-hang-clean-and-jerk-front.mp4,Kettlebell Single Arm Hang Clean And Jerk,musclewiki,female,Pull,Lower back,Kettlebells
male-Kettlebells-kettlebell-single-arm-high-incline-chest-press-side.mp4,Kettlebell Single Arm High Incline Chest Press,musclewiki,male,Push,Chest,Kettlebells
female-Kettlebells-kettlebell-single-arm-high-incline-chest-press-front.mp4,Kettlebell Single Arm High Incline Chest Press,musclewiki,female,Push,Chest,Kettlebells
male-Kettlebells-kettlebell-single-arm-incline-chest-press-side.mp4,Kettlebell Single Arm Incline Chest Press,musclewiki,male,Push,Chest,Kettlebells
female-Kettlebells-kettlebell-single-arm-incline-chest-press-side.mp4,Kettlebell Single Arm Incline Chest Press,musclewiki,female,Push,Chest,Kettlebells
male-Kettlebells-kettlebell-single-arm-larsen-press-side.mp4,Kettlebell Single Arm Larsen Press,musclewiki,male,Push,Chest,Kettlebells
female-Kettlebells-kettlebell-single-arm-larsen-press-front.mp4,Kettlebell Single Arm Larsen Press,musclewiki,female,Push,Chest,Kettlebells
male-Kettlebells-kettlebell-single-arm-lateral-raise-front.mp4,Kettlebell Single Arm Lateral Raise,musclewiki,male,Push,Shoulders,Kettlebells
female-Kettlebells-kettlebell-single-arm-lateral-raise-side.mp4,Kettlebell Single Arm Lateral Raise,musclewiki,female,Push,Shoulders,Kettlebells
male-Kettlebells-kettlebell-single-arm-pendlay-row-side.mp4,Kettlebell Single Arm Pendlay Row,musclewiki,male,Pull,Lats,Kettlebells
female-Kettlebells-kettlebell-single-arm-pendlay-row-side.mp4,Kettlebell Single Arm Pendlay Row,musclewiki,female,Pull,Lats,Kettlebells
male-Kettlebells-kettlebell-single-arm-press-front.mp4,Kettlebell Single Arm Press,musclewiki,male,Push,Chest,Kettlebells
female-Kettlebells-kettlebell-single-arm-press-front.mp4,Kettlebell Single Arm Press,musclewiki,female,Push,Chest,Kettlebells
male-Kettlebells-kettlebell-single-arm-pullover-front.mp4,Kettlebell Single Arm Pullover,musclewiki,male,Pull,Lats,Kettlebells
female-Kettlebells-kettlebell-single-arm-pullover-front.mp4,Kettlebell Single Arm Pullover,musclewiki,female,Pull,Lats,Kettlebells
male-Kettlebells-kettlebell-single-arm-push-press-side.mp4,Kettlebell Single Arm Push Press,musclewiki,male,Push,Shoulders,Kettlebells
female-Kettlebells-kettlebell-single-arm-push-press-side.mp4,Kettlebell Single Arm Push Press,musclewiki,female,Push,Shoulders,Kettlebells
male-Kettlebells-kettlebell-single-arm-rear-delt-fly-side.mp4,Kettlebell Single Arm Rear Delt Fly,musclewiki,male,Push,Shoulders,Kettlebells
female-Kettlebells-kettlebell-single-arm-rear-delt-fly-front.mp4,Kettlebell Single Arm Rear Delt Fly,musclewiki,female,Push,Shoulders,Kettlebells
male-Kettlebells-kettlebell-single-arm-rear-delt-row-front.mp4,Kettlebell Single Arm Rear Delt Row,musclewiki,male,Push,Shoulders,Kettlebells
female-Kettlebells-kettlebell-single-arm-rear-delt-row-side.mp4,Kettlebell Single Arm Rear Delt Row,musclewiki,female,Push,Shoulders,Kettlebells
male-Kettlebells-kettlebell-single-arm-reverse-curl-front.mp4,Kettlebell Single Arm Reverse Curl,musclewiki,male,Pull,Biceps,Kettlebells
female-Kettlebells-kettlebell-single-arm-reverse-curl-front.mp4,Kettlebell Single Arm Reverse Curl,musclewiki,female,Pull,Biceps,Kettlebells
male-Kettlebells-kettlebell-single-arm-reverse-lunge-front.mp4,Kettlebell Single Arm Reverse Lunge,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-single-arm-reverse-lunge-side.mp4,Kettlebell Single Arm Reverse Lunge,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-row-side.mp4,Kettlebell Single Arm Row,musclewiki,male,Pull,Lats,Kettlebells
female-Kettlebells-kettlebell-single-arm-row-front.mp4,Kettlebell Single Arm Row,musclewiki,female,Pull,Lats,Kettlebells
male-Kettlebells-kettlebell-single-arm-row-on-bench-front.mp4,Kettlebell Single Arm Row On Bench,musclewiki,male,Pull,Lats,Kettlebells
female-Kettlebells-kettlebell-single-arm-row-on-bench-front.mp4,Kettlebell Single Arm Row On Bench,musclewiki,female,Pull,Lats,Kettlebells
male-Kettlebells-kettlebell-single-arm-shoulder-extension-front.mp4,Kettlebell Single Arm Shoulder Extension,musclewiki,male,Pull,Lats,Kettlebells
female-Kettlebells-kettlebell-single-arm-shoulder-extension-front.mp4,Kettlebell Single Arm Shoulder Extension,musclewiki,female,Pull,Lats,Kettlebells
male-Kettlebells-single-arm-snatch-side.mp4,Kettlebell Single Arm Snatch,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-single-arm-snatch-side.mp4,Kettlebell Single Arm Snatch,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-step-up-balance-front.mp4,Kettlebell Single Arm Step Up Balance,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-single-arm-step-up-balance-front.mp4,Kettlebell Single Arm Step Up Balance,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-step-up-knee-drive-front.mp4,Kettlebell Single Arm Step Up Knee Drive,musclewiki,male,Legs,Quads,Kettlebells
female-Kettlebells-kettlebell-single-arm-step-up-knee-drive-front.mp4,Kettlebell Single Arm Step Up Knee Drive,musclewiki,female,Legs,Quads,Kettlebells
male-Kettlebells-single-arm-swing-side.mp4,Kettlebell Single Arm Swing,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-single-arm-swing-side.mp4,Kettlebell Single Arm Swing,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-thruster-side.mp4,Kettlebell Single Arm Thruster,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-single-arm-thruster-side.mp4,Kettlebell Single Arm Thruster,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-arm-tricep-guilotine-press-side.mp4,Kettlebell Single Arm Tricep Guilotine Press,musclewiki,male,Push,Triceps,Kettlebells
female-Kettlebells-kettlebell-single-arm-tricep-guilotine-press-side.mp4,Kettlebell Single Arm Tricep Guilotine Press,musclewiki,female,Push,Triceps,Kettlebells
male-Kettlebells-kettlebell-single-leg-calf-raise-front.mp4,Kettlebell Single Leg Calf Raise,musclewiki,male,Legs,Calves,Kettlebells
female-Kettlebells-kettlebell-single-leg-calf-raise-front.mp4,Kettlebell Single Leg Calf Raise,musclewiki,female,Legs,Calves,Kettlebells
male-Kettlebells-kettlebell-single-leg-deadlift-front.mp4,Kettlebell Single Leg Deadlift,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-single-leg-deadlift-side.mp4,Kettlebell Single Leg Deadlift,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-leg-glute-bridge-side.mp4,Kettlebell Single Leg Glute Bridge,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-single-leg-glute-bridge-side.mp4,Kettlebell Single Leg Glute Bridge,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-leg-hip-thrust-front.mp4,Kettlebell Single Leg Hip Thrust,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-single-leg-hip-thrust-side.mp4,Kettlebell Single Leg Hip Thrust,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-single-leg-single-arm-calf-raise-front.mp4,Kettlebell Single Leg Single Arm Calf Raise,musclewiki,male,Legs,Calves,Kettlebells
female-Kettlebells-kettlebell-single-leg-single-arm-calf-raise-front.mp4,Kettlebell Single Leg Single Arm Calf Raise,musclewiki,female,Legs,Calves,Kettlebells
male-Kettlebells-kettlebell-situp-front.mp4,Kettlebell Situp,musclewiki,male,Core,Abdominals,Kettlebells
female-Kettlebells-kettlebell-situp-front.mp4,Kettlebell Situp,musclewiki,female,Core,Abdominals,Kettlebells
male-Kettlebells-kettlebell-skull-crusher-side.mp4,Kettlebell Skull Crusher,musclewiki,male,Push,Triceps,Kettlebells
female-Kettlebells-kettlebell-skull-crusher-front.mp4,Kettlebell Skull Crusher,musclewiki,female,Push,Triceps,Kettlebells
male-Kettlebells-double-snatch-front.mp4,Kettlebell Snatch (Double),musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-double-snatch-side.mp4,Kettlebell Snatch (Double),musclewiki,female,Legs,Glutes,Kettlebells
RcZDQgOy-ryqiVsBL.mp4,Kettlebell snatch (left),centr,,Full body,,
h927qPwx-ryqiVsBL.mp4,Kettlebell snatch (left),centr,,Full body,,
uOhhbnAV-ryqiVsBL.mp4,Kettlebell snatch (right),centr,,Full body,,
fTmjQ4M1-ryqiVsBL.mp4,Kettlebell snatch (right),centr,,Full body,,
male-Kettlebells-kettlebell-somersault-squat-front.mp4,Kettlebell Somersault Squat,musclewiki,male,Legs,Quads,Kettlebells
female-Kettlebells-kettlebell-somersault-squat-front.mp4,Kettlebell Somersault Squat,musclewiki,female,Legs,Quads,Kettlebells
male-Kettlebells-kettlebell-spinal-jefferson-curl-side.mp4,Kettlebell Spinal Jefferson Curl,musclewiki,male,Pull,Lower back,Kettlebells
female-Kettlebells-kettlebell-spinal-jefferson-curl-side.mp4,Kettlebell Spinal Jefferson Curl,musclewiki,female,Pull,Lower back,Kettlebells
male-Kettlebells-kettlebell-squat-clean-and-jerk-front.mp4,Kettlebell Squat Clean And Jerk,musclewiki,male,Pull,Lower back,Kettlebells
female-Kettlebells-kettlebell-squat-clean-and-jerk-side.mp4,Kettlebell Squat Clean And Jerk,musclewiki,female,Pull,Lower back,Kettlebells
male-Kettlebells-kettlebell-staggered-deadlift-side.mp4,Kettlebell Staggered Deadlift,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-staggered-deadlift-side.mp4,Kettlebell Staggered Deadlift,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-staggered-deadlift-single-front.mp4,Kettlebell Staggered Deadlift (Single),musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-staggered-deadlift-single-front.mp4,Kettlebell Staggered Deadlift (Single),musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-staggered-swing-side.mp4,Kettlebell Staggered Swing,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-staggered-swing-side.mp4,Kettlebell Staggered Swing,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-staggered-waiters-bow-front.mp4,Kettlebell Staggered Waiters Bow,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-staggered-waiters-bow-front.mp4,Kettlebell Staggered Waiters Bow,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-standing-tricep-extension-front.mp4,Kettlebell Standing Tricep Extension,musclewiki,male,Push,Triceps,Kettlebells
female-Kettlebells-kettlebell-standing-tricep-extension-front.mp4,Kettlebell Standing Tricep Extension,musclewiki,female,Push,Triceps,Kettlebells
male-Kettlebells-kettlebell-step-up-front.mp4,Kettlebell Step Up,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-step-up-front.mp4,Kettlebell Step Up,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-step-up-double-front.mp4,Kettlebell Step Up Double,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-step-up-double-front.mp4,Kettlebell Step Up Double,musclewiki,female,Legs,Glutes,Kettlebells
male-Recovery-farmers-squat-side.mp4,Kettlebell Suitcase Deadlift,musclewiki,male,Legs,Glutes,Kettlebells
female-Recovery-farmers-squat-front.mp4,Kettlebell Suitcase Deadlift,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-sumo-deadlift-side.mp4,Kettlebell Sumo Deadlift,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-sumo-deadlift-side.mp4,Kettlebell Sumo Deadlift,musclewiki,female,Legs,Glutes,Kettlebells
TQtRpfeh-f9Vyd3qF.mp4,Kettlebell sumo goblet squat + curl,centr,,Pull,,
male-Kettlebells-superman-front.mp4,Kettlebell Superman,musclewiki,male,Pull,Lower back,Kettlebells
female-Kettlebells-superman-side.mp4,Kettlebell Superman,musclewiki,female,Pull,Lower back,Kettlebells
male-Kettlebells-superman-hold-front.mp4,Kettlebell Superman Hold,musclewiki,male,Pull,Lower back,Kettlebells
female-Kettlebells-superman-hold-side.mp4,Kettlebell Superman Hold,musclewiki,female,Pull,Lower back,Kettlebells
Bdl9XVTT-ryqiVsBL.mp4,Kettlebell supported rows (left),centr,,Full body,,
e03O3rxQ-ryqiVsBL.mp4,Kettlebell supported rows (right),centr,,Full body,,
male-Kettlebells-kettlebell-swing-front.mp4,Kettlebell Swing,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-swing-side.mp4,Kettlebell Swing,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-double-swing-side.mp4,Kettlebell Swing (Double),musclewiki,male,Legs,Hamstrings,Kettlebells
female-Kettlebells-double-swing-side_sngUSdT.mp4,Kettlebell Swing (Double),musclewiki,female,Legs,Hamstrings,Kettlebells
male-Kettlebells-kettlebell-swing-lunge-front.mp4,Kettlebell Swing Lunge,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-swing-lunge-front.mp4,Kettlebell Swing Lunge,musclewiki,female,Legs,Glutes,Kettlebells
nvnwVopl-ryqiVsBL.mp4,Kettlebell swings,centr,,Full body,,
mk8lAkuy-f9Vyd3qF.mp4,Kettlebell swings,centr,,Full body,,
male-kettlebell-tate-press-front.mp4,Kettlebell Tate Press,musclewiki,male,Push,Triceps,Kettlebells
female-kettlebell-tate-press-front.mp4,Kettlebell Tate Press,musclewiki,female,Push,Triceps,Kettlebells
male-Kettlebells-kettlebell-thruster-side.mp4,Kettlebell Thruster,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-thruster-side.mp4,Kettlebell Thruster,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-tibialis-raise-front.mp4,Kettlebell Tibialis Raise,musclewiki,male,Pull,Tibialis,Kettlebells
female-Kettlebells-kettlebell-tibialis-raise-side.mp4,Kettlebell Tibialis Raise,musclewiki,female,Pull,Tibialis,Kettlebells
male-Kettlebells-kettlebell-upright-row-side.mp4,Kettlebell Upright Row,musclewiki,male,Push,Shoulders,Kettlebells
female-Kettlebells-kettlebell-upright-row-front.mp4,Kettlebell Upright Row,musclewiki,female,Push,Shoulders,Kettlebells
male-Kettlebells-kettlebell-upright-row-single-front.mp4,Kettlebell Upright Row Single,musclewiki,male,Pull,Lateral Deltoid,Kettlebells
female-Kettlebells-kettlebell-upright-row-single-side.mp4,Kettlebell Upright Row Single,musclewiki,female,Pull,Lateral Deltoid,Kettlebells
male-Kettlebells-kettlebell-waiters-bow-front.mp4,Kettlebell Waiters Bow,musclewiki,male,Legs,Glutes,Kettlebells
female-Kettlebells-kettlebell-waiters-bow-side.mp4,Kettlebell Waiters Bow,musclewiki,female,Legs,Glutes,Kettlebells
male-Kettlebells-kettlebell-walking-farmers-march-side.mp4,Kettlebell Walking Farmers March,musclewiki,male,Pull,Forearms,Kettlebells
female-Kettlebells-kettlebell-walking-farmers-march-side.mp4,Kettlebell Walking Farmers March,musclewiki,female,Pull,Forearms,Kettlebells
male-Recovery-shoulder-flexion-with-bent-elbow-2-walking-isometric-kettlebell-front.mp4,Kettlebell Walking Shoulder Flexion Bent Elbow Hold,musclewiki,male,Mobility,,Recovery
female-Recovery-shoulder-flexion-with-bent-elbow-2-walking-isometric-kettlebell-side.mp4,Kettlebell Walking Shoulder Flexion Bent Elbow Hold,musclewiki,female,Mobility,,Recovery
male-Kettlebells-kettlebell-walkover-pushup-front.mp4,Kettlebell Walkover Pushup,musclewiki,male,Push,Chest,Kettlebells
female-Kettlebells-kettlebell-walkover-pushup-front.mp4,Kettlebell Walkover Pushup,musclewiki,female,Push,Chest,Kettlebells
male-Kettlebells-kettlebell-windmill-front.mp4,Kettlebell Windmill,musclewiki,male,Core,Obliques,Kettlebells
female-Kettlebells-kettlebell-windmill-side.mp4,Kettlebell Windmill,musclewiki,female,Core,Obliques,Kettlebells
male-Kettlebells-kettlebell-windmill-bottom-hand-front.mp4,Kettlebell Windmill Bottom Hand,musclewiki,male,Core,Obliques,Kettlebells
female-Kettlebells-kettlebell-windmill-bottom-hand-front.mp4,Kettlebell Windmill Bottom Hand,musclewiki,female,Core,Obliques,Kettlebells
male-Kettlebells-kettlebell-wood-chopper-front.mp4,Kettlebell Wood Chopper,musclewiki,male,Core,Obliques,Kettlebells
female-Kettlebells-kettlebell-wood-chopper-front.mp4,Kettlebell Wood Chopper,musclewiki,female,Core,Obliques,Kettlebells
male-Kettlebells-kettlebell-wrist-curl-front.mp4,Kettlebell Wrist Curl,musclewiki,male,Pull,Forearms,Kettlebells
female-Kettlebells-kettlebell-wrist-curl-front.mp4,Kettlebell Wrist Curl,musclewiki,female,Pull,Forearms,Kettlebells
male-Kettlebells-kettlebell-wrist-extension-front.mp4,Kettlebell Wrist Extension,musclewiki,male,Pull,Forearms,Kettlebells
female-Kettlebells-kettlebell-wrist-extension-front.mp4,Kettlebell Wrist Extension,musclewiki,female,Pull,Forearms,Kettlebells
j1OA0hDH-f9Vyd3qF.mp4,Kick sits,centr,,Cardio,,
lW0iQ06P-f9Vyd3qF.mp4,Kick sits,centr,,Cardio,,
zISU6Xpb-f9Vyd3qF.mp4,Kick thru,centr,,Cardio,,
male-Bodyweight-kickbacks-front.mp4,Kickbacks,musclewiki,male,Legs,Hamstrings,Bodyweight
female-Bodyweight-kickbacks-front.mp4,Kickbacks,musclewiki,female,Legs,Hamstrings,Bodyweight
lKfjIgUG-f9Vyd3qF.mp4,Knee circles,centr,,Full body,,
male-Recovery-knee-extension-seated-partial-side.mp4,Knee Extension Seated Partial,musclewiki,male,Mobility,Quads,Recovery
